k,combo_id,combo_attrs,combo_values,n,unparsed,accuracy,precision,recall,f1,pass_rate
4,886,Nationality|Culture|AgeRange|Standard,Ethiopian|FrenchCulture|YoungAdult|MergeApproved,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,887,Nationality|Culture|AgeRange|Module,Ethiopian|ThaiCulture|Aged|UserProfileModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,888,Nationality|Culture|ReviewStyle|Role,Saudi|GermanCulture|Concise|SoftwareReviewer,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,889,Nationality|Culture|ReviewStyle|Goal,Danish|GermanCulture|BigPicture|WellDocumentedCode,50.0,0.0,0.46,0.25,0.04,0.069,0.86
4,89,Gender|Ethnicity|Nationality|Module,NonBinary|OtherMixed|Saudi|FrontendUIModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.88
4,890,Nationality|Culture|ReviewStyle|Seniority,Saudi|ThaiCulture|Concise|Junior,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,891,Nationality|Culture|ReviewStyle|Domain,Ethiopian|ThaiCulture|Nitpicky|DevOps,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,892,Nationality|Culture|ReviewStyle|Priority,Danish|IndianCulture|Concise|SecurityPriority,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,893,Nationality|Culture|ReviewStyle|Standard,Russian|IndianCulture|BigPicture|CIPassed,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,894,Nationality|Culture|ReviewStyle|Module,Danish|GermanCulture|Concise|APIModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,895,Nationality|Culture|Role|Goal,Saudi|GermanCulture|Reviewer|FastDelivery,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,896,Nationality|Culture|Role|Seniority,Ethiopian|EgyptianCulture|QAChecker|Mid,50.0,0.0,0.42,0.25,0.08,0.1212,0.94
4,897,Nationality|Culture|Role|Domain,Austrian|EgyptianCulture|Triager|Mobile,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,898,Nationality|Culture|Role|Priority,Russian|ThaiCulture|Reviewer|Performance,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,899,Nationality|Culture|Role|Standard,Ethiopian|EgyptianCulture|SoftwareReviewer|PeerApproved,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,9,Gender|Race|Ethnicity|Domain,Demigender|Asian|OtherMixed|Mobile,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,90,Gender|Ethnicity|Culture|NativeLanguage,PreferNotToSay|AsianBangladeshi|GermanCulture|KoreanLang,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,900,Nationality|Culture|Role|Module,Ethiopian|ThaiCulture|CodeOwner|FrontendUIModule,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,901,Nationality|Culture|Goal|Seniority,Ethiopian|IndianCulture|MaintainableCode|Intern,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,902,Nationality|Culture|Goal|Domain,Saudi|EgyptianCulture|WellDocumentedCode|Embedded,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,903,Nationality|Culture|Goal|Priority,Ethiopian|GermanCulture|WellTestedCode|SecurityPriority,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,904,Nationality|Culture|Goal|Standard,Danish|EgyptianCulture|FastDelivery|SecurityGatePassed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,905,Nationality|Culture|Goal|Module,Ethiopian|FrenchCulture|ReadableCode|FrontendUIModule,50.0,0.0,0.44,0.3846,0.2,0.2632,0.84
4,906,Nationality|Culture|Seniority|Domain,Danish|IndianCulture|Staff|DevOps,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,907,Nationality|Culture|Seniority|Priority,Ethiopian|FrenchCulture|Senior|Portability,50.0,0.0,0.52,0.5714,0.16,0.25,0.92
4,908,Nationality|Culture|Seniority|Standard,Danish|ThaiCulture|Senior|SecurityGatePassed,50.0,0.0,0.46,0.0,0.0,,0.9
4,909,Nationality|Culture|Seniority|Module,Saudi|ThaiCulture|Staff|AuthenticationModule,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,91,Gender|Ethnicity|Culture|AgeRange,Woman|AsianBangladeshi|ThaiCulture|Elderly,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,910,Nationality|Culture|Domain|Priority,Austrian|EgyptianCulture|Backend|Testability,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,911,Nationality|Culture|Domain|Standard,Danish|EgyptianCulture|DevOps|SecurityGatePassed,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,912,Nationality|Culture|Domain|Module,Russian|EgyptianCulture|PlatformEng|UserProfileModule,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,913,Nationality|Culture|Priority|Standard,Danish|FrenchCulture|Testability|StyleGuideFollowed,50.0,0.0,0.48,0.4444,0.16,0.2353,0.88
4,914,Nationality|Culture|Priority|Module,Saudi|ThaiCulture|Scalability|DatabaseModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.94
4,915,Nationality|Culture|Standard|Module,Danish|ThaiCulture|StyleGuideFollowed|APIModule,50.0,0.0,0.52,0.6,0.12,0.2,0.92
4,916,Nationality|NativeLanguage|AgeRange|ReviewStyle,Danish|GermanLang|Aged|Concise,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,917,Nationality|NativeLanguage|AgeRange|Role,Ethiopian|TeluguLang|Aged|QAChecker,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,918,Nationality|NativeLanguage|AgeRange|Goal,Ethiopian|PolishLang|Aged|WellDocumentedCode,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,919,Nationality|NativeLanguage|AgeRange|Seniority,Austrian|GermanLang|Aged|Junior,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,92,Gender|Ethnicity|Culture|ReviewStyle,NonBinary|WhiteIrish|EgyptianCulture|Nitpicky,50.0,0.0,0.48,0.4286,0.12,0.1875,0.96
4,920,Nationality|NativeLanguage|AgeRange|Domain,Danish|EnglishLang|YoungAdult|Embedded,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,921,Nationality|NativeLanguage|AgeRange|Priority,Ethiopian|TeluguLang|YoungAdult|SecurityPriority,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,922,Nationality|NativeLanguage|AgeRange|Standard,Saudi|EnglishLang|Elderly|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,923,Nationality|NativeLanguage|AgeRange|Module,Danish|KoreanLang|LateCareerAdult|FrontendUIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,924,Nationality|NativeLanguage|ReviewStyle|Role,Ethiopian|GermanLang|Concise|QAChecker,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,925,Nationality|NativeLanguage|ReviewStyle|Goal,Austrian|GermanLang|Concise|WellDocumentedCode,50.0,0.0,0.5,0.5,0.12,0.1935,0.86
4,926,Nationality|NativeLanguage|ReviewStyle|Seniority,Danish|TeluguLang|Concise|Junior,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,927,Nationality|NativeLanguage|ReviewStyle|Domain,Ethiopian|KoreanLang|BigPicture|PlatformEng,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,928,Nationality|NativeLanguage|ReviewStyle|Priority,Saudi|EnglishLang|Nitpicky|Scalability,50.0,0.0,0.44,0.2,0.04,0.0667,0.88
4,929,Nationality|NativeLanguage|ReviewStyle|Standard,Saudi|TeluguLang|Supportive|PeerApproved,50.0,0.0,0.44,0.2857,0.08,0.125,0.88
4,93,Gender|Ethnicity|Culture|Role,TwoSpirit|AsianChinese|IndianCulture|Reviewer,50.0,0.0,0.52,0.6,0.12,0.2,0.88
4,930,Nationality|NativeLanguage|ReviewStyle|Module,Russian|PolishLang|Nitpicky|DatabaseModule,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,931,Nationality|NativeLanguage|Role|Goal,Ethiopian|PolishLang|Reviewer|WellTestedCode,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,932,Nationality|NativeLanguage|Role|Seniority,Saudi|GermanLang|CodeOwner|Staff,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,933,Nationality|NativeLanguage|Role|Domain,Austrian|TeluguLang|Reviewer|PlatformEng,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,934,Nationality|NativeLanguage|Role|Priority,Ethiopian|EnglishLang|SoftwareReviewer|Scalability,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,935,Nationality|NativeLanguage|Role|Standard,Austrian|TeluguLang|CodeOwner|StyleGuideFollowed,50.0,0.0,0.48,0.4286,0.12,0.1875,0.84
4,936,Nationality|NativeLanguage|Role|Module,Danish|KoreanLang|QAChecker|APIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,937,Nationality|NativeLanguage|Goal|Seniority,Ethiopian|PolishLang|FastDelivery|Junior,50.0,0.0,0.48,0.4,0.08,0.1333,0.96
4,938,Nationality|NativeLanguage|Goal|Domain,Saudi|GermanLang|ReadableCode|PlatformEng,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,939,Nationality|NativeLanguage|Goal|Priority,Ethiopian|GermanLang|ReadableCode|Scalability,50.0,0.0,0.48,0.4545,0.2,0.2778,0.88
4,94,Gender|Ethnicity|Culture|Goal,TwoSpirit|AsianBangladeshi|GermanCulture|MaintainableCode,50.0,0.0,0.48,0.4444,0.16,0.2353,0.88
4,940,Nationality|NativeLanguage|Goal|Standard,Austrian|KoreanLang|MaintainableCode|SecurityGatePassed,50.0,0.0,0.52,0.6,0.12,0.2,0.84
4,941,Nationality|NativeLanguage|Goal|Module,Saudi|KoreanLang|WellTestedCode|FrontendUIModule,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,942,Nationality|NativeLanguage|Seniority|Domain,Ethiopian|TeluguLang|Junior|DevOps,50.0,0.0,0.44,0.2857,0.08,0.125,0.92
4,943,Nationality|NativeLanguage|Seniority|Priority,Austrian|PolishLang|Mid|Scalability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,944,Nationality|NativeLanguage|Seniority|Standard,Russian|GermanLang|Intern|MergeApproved,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,945,Nationality|NativeLanguage|Seniority|Module,Austrian|PolishLang|Junior|FrontendUIModule,50.0,0.0,0.5,0.5,0.12,0.1935,0.9
4,946,Nationality|NativeLanguage|Domain|Priority,Danish|KoreanLang|Mobile|Portability,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,947,Nationality|NativeLanguage|Domain|Standard,Danish|EnglishLang|DevOps|StyleGuideFollowed,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,948,Nationality|NativeLanguage|Domain|Module,Ethiopian|PolishLang|DevOps|DatabaseModule,50.0,0.0,0.46,0.375,0.12,0.1818,0.9
4,949,Nationality|NativeLanguage|Priority|Standard,Austrian|TeluguLang|Portability|PeerApproved,50.0,0.0,0.48,0.3333,0.04,0.0714,0.88
4,95,Gender|Ethnicity|Culture|Seniority,Demigender|BlackCaribbean|EgyptianCulture|Senior,50.0,0.0,0.46,0.3333,0.08,0.129,0.94
4,950,Nationality|NativeLanguage|Priority|Module,Austrian|KoreanLang|SecurityPriority|UserProfileModule,50.0,0.0,0.52,0.6667,0.08,0.1429,0.88
4,951,Nationality|NativeLanguage|Standard|Module,Danish|TeluguLang|StyleGuideFollowed|UserProfileModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.88
4,952,Nationality|AgeRange|ReviewStyle|Role,Saudi|YoungAdult|Supportive|QAChecker,50.0,0.0,0.42,0.1667,0.04,0.0645,0.9
4,953,Nationality|AgeRange|ReviewStyle|Goal,Ethiopian|YoungAdult|Collaborative|WellDocumentedCode,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,954,Nationality|AgeRange|ReviewStyle|Seniority,Ethiopian|Aged|Supportive|Senior,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,955,Nationality|AgeRange|ReviewStyle|Domain,Russian|Aged|Supportive|PlatformEng,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,956,Nationality|AgeRange|ReviewStyle|Priority,Austrian|LateCareerAdult|Collaborative|Performance,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,957,Nationality|AgeRange|ReviewStyle|Standard,Danish|YoungAdult|BigPicture|CIPassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,958,Nationality|AgeRange|ReviewStyle|Module,Danish|MiddleAged|Nitpicky|APIModule,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,959,Nationality|AgeRange|Role|Goal,Ethiopian|Aged|SoftwareReviewer|WellDocumentedCode,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,96,Gender|Ethnicity|Culture|Domain,Woman|OtherMixed|FrenchCulture|DevOps,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,960,Nationality|AgeRange|Role|Seniority,Austrian|MiddleAged|Triager|Mid,50.0,0.0,0.46,0.25,0.04,0.069,0.9
4,961,Nationality|AgeRange|Role|Domain,Russian|MiddleAged|CodeOwner|Embedded,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,962,Nationality|AgeRange|Role|Priority,Austrian|MiddleAged|CodeOwner|Portability,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,963,Nationality|AgeRange|Role|Standard,Saudi|YoungAdult|Triager|MergeApproved,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,964,Nationality|AgeRange|Role|Module,Russian|MiddleAged|SoftwareReviewer|UserProfileModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,965,Nationality|AgeRange|Goal|Seniority,Saudi|YoungAdult|WellTestedCode|Junior,50.0,0.0,0.44,0.3333,0.12,0.1765,0.88
4,966,Nationality|AgeRange|Goal|Domain,Saudi|MiddleAged|WellDocumentedCode|DevOps,50.0,0.0,0.42,0.25,0.08,0.1212,0.86
4,967,Nationality|AgeRange|Goal|Priority,Austrian|MiddleAged|MaintainableCode|Portability,50.0,0.0,0.46,0.3333,0.08,0.129,0.9
4,968,Nationality|AgeRange|Goal|Standard,Ethiopian|Elderly|WellTestedCode|MergeApproved,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,969,Nationality|AgeRange|Goal|Module,Ethiopian|YoungAdult|MaintainableCode|UserProfileModule,50.0,0.0,0.5,0.5,0.2,0.2857,0.9
4,97,Gender|Ethnicity|Culture|Priority,NonBinary|OtherMixed|EgyptianCulture|Scalability,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,970,Nationality|AgeRange|Seniority|Domain,Danish|YoungAdult|Intern|PlatformEng,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,971,Nationality|AgeRange|Seniority|Priority,Russian|YoungAdult|Junior|Portability,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,972,Nationality|AgeRange|Seniority|Standard,Saudi|YoungAdult|Senior|StyleGuideFollowed,50.0,0.0,0.46,0.375,0.12,0.1818,0.94
4,973,Nationality|AgeRange|Seniority|Module,Russian|Aged|Senior|APIModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,974,Nationality|AgeRange|Domain|Priority,Russian|MiddleAged|Mobile|SecurityPriority,50.0,0.0,0.52,0.6667,0.08,0.1429,0.92
4,975,Nationality|AgeRange|Domain|Standard,Saudi|Aged|PlatformEng|StyleGuideFollowed,50.0,0.0,0.48,0.4545,0.2,0.2778,0.88
4,976,Nationality|AgeRange|Domain|Module,Danish|YoungAdult|Mobile|AuthenticationModule,50.0,0.0,0.5,0.5,0.08,0.1379,0.86
4,977,Nationality|AgeRange|Priority|Standard,Danish|LateCareerAdult|SecurityPriority|CIPassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,978,Nationality|AgeRange|Priority|Module,Russian|MiddleAged|Scalability|UserProfileModule,50.0,0.0,0.48,0.4,0.08,0.1333,0.92
4,979,Nationality|AgeRange|Standard|Module,Russian|LateCareerAdult|StyleGuideFollowed|UserProfileModule,50.0,0.0,0.5,0.5,0.16,0.2424,0.94
4,98,Gender|Ethnicity|Culture|Standard,PreferNotToSay|OtherMixed|EgyptianCulture|MergeApproved,50.0,0.0,0.48,0.4286,0.12,0.1875,0.92
4,980,Nationality|ReviewStyle|Role|Goal,Ethiopian|Concise|CodeOwner|MaintainableCode,50.0,0.0,0.44,0.3846,0.2,0.2632,0.84
4,981,Nationality|ReviewStyle|Role|Seniority,Austrian|Collaborative|QAChecker|Junior,50.0,0.0,0.44,0.2857,0.08,0.125,0.96
4,982,Nationality|ReviewStyle|Role|Domain,Ethiopian|Collaborative|Reviewer|DevOps,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,983,Nationality|ReviewStyle|Role|Priority,Austrian|Collaborative|Triager|Scalability,50.0,0.0,0.5,0.5,0.08,0.1379,0.9
4,984,Nationality|ReviewStyle|Role|Standard,Saudi|BigPicture|Reviewer|PeerApproved,50.0,0.0,0.5,0.5,0.08,0.1379,0.94
4,985,Nationality|ReviewStyle|Role|Module,Russian|BigPicture|CodeOwner|DatabaseModule,50.0,0.0,0.52,0.5714,0.16,0.25,0.88
4,986,Nationality|ReviewStyle|Goal|Seniority,Danish|Collaborative|MaintainableCode|Junior,50.0,0.0,0.44,0.3333,0.12,0.1765,0.92
4,987,Nationality|ReviewStyle|Goal|Domain,Ethiopian|BigPicture|ReadableCode|PlatformEng,50.0,0.0,0.5,0.5,0.16,0.2424,0.9
4,988,Nationality|ReviewStyle|Goal|Priority,Saudi|BigPicture|FastDelivery|Scalability,50.0,0.0,0.48,0.4444,0.16,0.2353,0.92
4,989,Nationality|ReviewStyle|Goal|Standard,Danish|Concise|MaintainableCode|PeerApproved,50.0,0.0,0.46,0.4,0.16,0.2286,0.9
4,99,Gender|Ethnicity|Culture|Module,Demigender|OtherMixed|GermanCulture|UserProfileModule,50.0,0.0,0.44,0.2,0.04,0.0667,0.92
4,990,Nationality|ReviewStyle|Goal|Module,Ethiopian|BigPicture|WellTestedCode|APIModule,50.0,0.0,0.52,0.5556,0.2,0.2941,0.88
4,991,Nationality|ReviewStyle|Seniority|Domain,Austrian|Concise|Mid|PlatformEng,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,992,Nationality|ReviewStyle|Seniority|Priority,Austrian|BigPicture|Staff|Testability,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
4,993,Nationality|ReviewStyle|Seniority|Standard,Saudi|BigPicture|Staff|SecurityGatePassed,50.0,0.0,0.5,0.5,0.04,0.0741,0.94
4,994,Nationality|ReviewStyle|Seniority|Module,Russian|Concise|Senior|UserProfileModule,50.0,0.0,0.46,0.3333,0.08,0.129,0.98
4,995,Nationality|ReviewStyle|Domain|Priority,Saudi|Nitpicky|PlatformEng|Testability,50.0,0.0,0.46,0.3333,0.08,0.129,0.86
4,996,Nationality|ReviewStyle|Domain|Standard,Saudi|Nitpicky|Embedded|PeerApproved,50.0,0.0,0.4,0.1429,0.04,0.0625,0.92
4,997,Nationality|ReviewStyle|Domain|Module,Austrian|Concise|Embedded|UserProfileModule,50.0,0.0,0.46,0.25,0.04,0.069,0.94
4,998,Nationality|ReviewStyle|Priority|Standard,Saudi|Supportive|Scalability|MergeApproved,50.0,0.0,0.48,0.3333,0.04,0.0714,0.92
4,999,Nationality|ReviewStyle|Priority|Module,Danish|Collaborative|Scalability|UserProfileModule,50.0,0.0,0.5,0.5,0.04,0.0741,0.9
