snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
10,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
11,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
12,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
13,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
14,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,0,LABEL: 0
15,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
16,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,0,LABEL: 0
17,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
18,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
19,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,0,LABEL: 0
20,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
21,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
22,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
23,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
24,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
25,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
26,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
27,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
28,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
29,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
30,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
31,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
32,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
33,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
34,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
35,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
36,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
37,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
38,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
39,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
40,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
41,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
42,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,0,LABEL: 0
43,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
44,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
45,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
46,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
47,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
48,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
49,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,0,LABEL: 0
0,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
1,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
2,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
3,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
4,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
5,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
6,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
7,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
8,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
9,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
10,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
11,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
12,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
13,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
14,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,0,LABEL: 0
15,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
16,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
17,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
18,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
19,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
20,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
21,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
22,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
23,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
24,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
25,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
26,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
27,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
28,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
29,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
30,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
31,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
32,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
33,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
34,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
35,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
36,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
37,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
38,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
39,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
40,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,0,LABEL: 0
41,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
42,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,0,LABEL: 0
43,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,1,LABEL: 1
44,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
45,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
46,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,0,0,LABEL: 0
47,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
48,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
49,436,3,436,Goal|Seniority|Domain,MaintainableCode|Junior|Mobile,,,,,,,,,,MaintainableCode,Junior,Mobile,,,,1,1,LABEL: 1
0,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
1,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
2,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
3,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
4,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
5,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
6,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
7,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
8,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
9,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
10,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
11,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
12,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
13,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
14,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,0,LABEL: 0
15,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
16,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
17,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
18,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
19,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
20,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
21,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
22,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
23,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
24,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
25,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
26,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
27,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
28,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
29,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
30,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
31,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
32,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
33,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
34,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
35,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
36,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
37,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
38,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
39,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
40,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,0,LABEL: 0
41,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
42,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,0,LABEL: 0
43,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,1,LABEL: 1
44,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
45,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
46,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,0,0,LABEL: 0
47,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
48,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
49,437,3,437,Goal|Seniority|Priority,WellDocumentedCode|Senior|Performance,,,,,,,,,,WellDocumentedCode,Senior,,Performance,,,1,1,LABEL: 1
0,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
1,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,0,LABEL: 0
2,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
3,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
4,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,0,LABEL: 0
5,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,0,LABEL: 0
6,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,0,LABEL: 0
7,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
8,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
9,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,0,LABEL: 0
10,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
11,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
12,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
13,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
14,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,0,LABEL: 0
15,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
16,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,0,LABEL: 0
17,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
18,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
19,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,0,LABEL: 0
20,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
21,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
22,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
23,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,0,LABEL: 0
24,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,0,LABEL: 0
25,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,1,1,LABEL: 1
26,438,3,438,Goal|Seniority|Standard,FastDelivery|Intern|SecurityGatePassed,,,,,,,,,,FastDelivery,Intern,,,SecurityGatePassed,,0,1,LABEL: 1
